title,author,answer,citation
The Cornish Trilogy The Rebel Angels  Whats Bred in the Bone  The Lyre of Orpheus,"Davies, Robertson","[1, ""Maria Theotoky""]","['https://geraniumcatsbookshelf.blogspot.com/2010/06/cornish-trilogy-by-robertson-davies.html', 'https://www.goodreads.com/book/show/20699631', 'https://app.thestorygraph.com/book_reviews/d9aa6d44-6c40-4eb5-9002-6ab81c03c023', 'https://www.goodreads.com/book/show/45307216', 'https://katweeble.livejournal.com/53497.html']"
Fifth Business The Deptford Trilogy 1,"Davies, Robertson","[0, """"]","['https://www.litcharts.com/lit/fifth-business/characters', 'https://prezi.com/ahovygkdb51s/female-characters-in-fifth-business/', 'https://en.wikipedia.org/wiki/Fifth_Business', 'https://www.gradesaver.com/fifth-business/study-guide/character-list', 'https://2byzantium.wordpress.com/2016/03/19/52-weeks-of-literature-week-eight-fifth-business-by-robertson-davies/']"
Rush Home Road,"Lansens, Lori","[1, ""Adelaide Shadd""]","['https://bookbrief.io/books/rush-home-road-lori-lansens/character-analysis', 'https://quillandquire.com/review/rush-home-road/', 'http://www.publishersweekly.com/9780316069021', 'https://www.bukowskiagency.com/lori-lansens-4', 'https://www.goodreads.com/book/show/934879.Rush_Home_Road']"
The Gorgons Gaze The Companions Quartet 2,"Golding, Julia","[1, ""Connie Lionheart""]","['https://www.ipl.org/essay/Connie-Lionheart-In-The-Gorgons-Gaze-PCNCFSBYDSB', 'https://www.kirkusreviews.com/book-reviews/julia-golding/the-gorgons-gaze/?page=119', 'https://books.arts.narkive.com/Sk15BEPo/what-are-some-good-books-for-teenagers-to-read', 'https://bookfrom.net/julia-golding/56978-the_gorgons_gaze.html', 'https://www.goodreads.com/book/show/744320.The_Gorgon_s_Gaze']"
Secret of the Sirens The Companions Quartet 1,"Golding, Julia","[1, ""Connie Lionheart""]","['https://en.wikipedia.org/wiki/Secret_of_the_Sirens', 'https://www.goodreads.com/book/show/744321.Secret_of_the_Sirens', 'https://app.thestorygraph.com/book_reviews/dd80b778-0dba-467a-b1cc-aec807c62885?page=5', 'https://www.kirkusreviews.com/book-reviews/julia-golding/secret-of-the-sirens/?page=65', 'https://en.wikipedia.org/wiki/Companions_Quartet']"
Late for the Wedding Lavinia Lake and Tobias March  3,"Quick, Amanda","[1, ""Lavinia Lake""]","['https://www.goodreads.com/book/show/6606400-late-for-the-wedding', 'http://www.publishersweekly.com/9780553802719', 'https://historicalnovelsociety.org/reviews/late-for-the-wedding/', 'https://www.kirkusreviews.com/book-reviews/amanda-quick/late-for-the-wedding/', 'https://www.book2look.com/book/9780553584868&shoplinknumbers=none']"
Divas Las Vegas LoveTravel 1,"Jones, Belinda","[1, ""Izzy""]","['https://www.goodreads.com/book/show/74494.Divas_Las_Vegas', 'https://www.goodreads.com/book/show/24068022-divas-las-vegas', 'https://www.bookseriesinorder.com/belinda-jones/', 'https://www.chicklitclub.com/belindajones.html', 'https://www.penguin.co.uk/books/356431/divas-las-vegas-by-belinda-jones/9780099414926']"
Georges Marvellous Medicine,"Dahl, Roald","[1, ""Grandma""]","['https://www.pinterest.com/pin/georges-marvellous-medicine-girls-costume--703756172519321/', 'https://www.pinterest.com/ideas/georges-marvellous-medicine-costume/893540317155/', 'https://sanchwrites.com/2011/12/book-review-georges-marvellous-medicine-2/', 'https://www.puffinschools.co.uk/wp-content/uploads/2019/02/Puffin-Schools-KS2-Resource-Pack-Roald-Dahl-Georges-Marvellous-Medicine.pdf', 'https://www.parksidecommunityprimaryschool.co.uk/website-content/otter-class-term-4-week-1-monday-guided-reading-georges-marvellous-medicine-chp-1-1613992411.pdf']"
Sex and the City,"Bushnell, Candace","[1, ""Carrie Bradshaw""]","['https://en.wikipedia.org/wiki/List_of_Sex_and_the_City_characters', 'https://www.marieclaire.com.au/fashion/candace-bushnell-sex-and-the-city-real-life/', 'https://www.imdb.com/name/nm0124299/', 'https://en.wikipedia.org/wiki/Sex_and_the_City', 'https://www.aspentimes.com/news/sex-and-the-city-author-brings-high-powered-women-to-life/']"
Fruit,"Francis, Brian","[0, """"]","['https://www.goodreads.com/book/show/22482124', 'https://literaryhoarders.wordpress.com/2012/07/15/review-heft-vs-fruit/', 'https://app.thestorygraph.com/book_reviews/30b0b9e6-4fbb-47a5-b84f-eb732e62bbca', 'https://en.wikipedia.org/wiki/Brian_Francis_(writer)', 'https://www.liverpooluniversitypress.co.uk/doi/abs/10.3828/jlcds.2018.26']"
The Sportswriter,"Ford, Richard","[1, ""X""]","['https://www.enotes.com/topics/sportswriter/characters', 'http://elizabethbaines.blogspot.com/2015/02/reading-group-sportswriter-by-richard.html', 'https://theasylum.wordpress.com/2008/03/04/richard-ford-women-with-men/', 'https://martinjoneswriter.com/2023/04/30/the-sportswriter-by-richard-ford-accepting-who-i-am-and-accepting-i-can-do-better/', 'https://www.theexaminernews.com/let-me-be-frank-about-the-sportswriter/']"
Scarecrow  Seven Ancient Wonders,"Reilly, Matthew","[0, """"]","['https://www.goodreads.com/book/show/7459165', 'https://www.booktopia.com.au/blog/2011/09/12/book-trailer-scarecrow-and-the-army-of-thieves-by-matthew-reilly/', 'https://www.goodreads.com/author/list/83714.Matthew_Reilly', 'https://www.booktopia.com.au/blog/2011/08/02/video-matthew-reilly-introduces-scarecrow-and-the-army-of-thieves/', 'https://www.thriftbooks.com/w/night-falls-in-the-gorge-a-pacific-northwest-mystery_myrna-daly/1461413/']"
Redeemed in Darkness Paladins of Darkness 4,"Morgan, Alexis","[1, """"]","['https://www.goodreads.com/topic/show/21410501-favorite-lesser-known-pnr', 'https://www.romance.io/topics/most/forced%20proximity,non-human-heroine/16', 'https://www.goodreads.com/topic/show/17683205-in-a-helpful-mood-give-me-some-recs', 'https://www.romance.io/topics/newest/fantasy,usa/125', 'https://personalization.mpi-inf.mpg.de/PERSPECTIVES23/GR10k_sparse/users_profile_item.title_random_sentence_csTrue_nnTrue.csv']"
Stone Angel Kathleen Mallory 4,"O'Connell, Carol","[1, ""Kathleen Mallory""]","['https://in.pinterest.com/pin/241435229993400379/', 'https://www.goodreads.com/topic/show/21547820-woman-reading-s-read-women-2023-challenge', 'https://mysterysequels.com/carol-oconnell', 'https://www.idcrawl.com/kathleen-mallory', 'https://en.wikipedia.org/wiki/Kathleen_Mallory']"
Fantasia An Algerian Cavalcade,"Djebar, Assia","[1, """"]","['https://meadowparty.com/blog/2009/01/27/fantasia-an-algerian-cavalcade/', 'https://www.encyclopedia.com/arts/culture-magazines/fantasia-algerian-cavalcade', 'https://www.tandfonline.com/doi/abs/10.1080/00497878.2020.1833882', 'https://www.goodreads.com/book/show/74700.Fantasia', 'https://www.richtmann.org/journal/index.php/mjss/article/download/11288/10898/42427']"
The Beatrice Letters,"Snicket, Lemony","[1, ""Beatrice Baudelaire""]","['https://en.wikipedia.org/wiki/List_of_A_Series_of_Unfortunate_Events_characters', 'https://asoue.proboards.com/thread/28759/beatrice-letters', 'https://asoue.proboards.com/thread/34723/beatrice-letters-why-all-young', 'https://www.goodreads.com/work/quotes/591409-the-beatrice-letters', 'https://www.librarything.com/work/1352047/t/The-Beatrice-Letters']"
The Stupidest Angel A Heartwarming Tale of Christmas Terror Pine Cove 3,"Moore, Christopher","[1, ""Molly Michon""]","['https://blog.chrismoore.com/2007/11/29/cast-the-stupidest-angel-movie/', 'https://www.goodreads.com/book/show/1475288', 'https://www.instagram.com/bimbo.bookclub/p/CmXgi0NhdAJ/', 'https://www.chrismoore.com/interviews/catherine-ryan-hyde-author-friday/', 'https://cannonballread.com/2018/09/not-my-favorite-moore-but-serviceable-humor-a-resounding-shrug/']"
Searching for Davids Heart A Christmas Story,"Bennett, Cherie","[1, ""Darce (also known as Dee Dee)""]","['https://www.goodreads.com/book/show/747399.Searching_for_David_s_Heart', 'https://www.paperbackswap.com/Searching-Davids-Heart-Cherie-Bennett/review/0590306731/', 'https://www.meetnewbooks.com/book/65709/Searching-for-David-s-Heart-Cherie-Bennett', 'https://www.meetnewbooks.com/suggest-book/65709/Searching-for-David-s-Heart-Cherie-Bennett', 'https://centerforparentingeducation.org/recommended-parenting-books/recommended-childrens-books/']"
My Soul to Keep Soul Screamers 3,"Vincent, Rachel","[1, ""Kaylee""]","['https://yabookscentral.com/my-soul-to-keep-soul-screamers-3/', 'https://www.goodreads.com/book/show/11108987', 'https://www.goodreads.com/book/show/6315602-my-soul-to-take', 'https://www.barnesandnoble.com/w/my-soul-to-keep-rachel-vincent/1100345776', 'https://www.fanforum.com/f118/soul-screamers-series-rachel-vincent-1-a-62994972/']"
Golden Fox Courtney publication 8 Courtney chronological 22,"Smith, Wilbur","[1, ""Isabella Courtney""]","['https://www.wilbursmithbooks.com/courtney-family-tree/centaine-de-thiry', 'https://www.goodreads.com/book/show/1016982.Golden_Fox', 'https://en.wikipedia.org/wiki/The_Courtney_Novels', 'https://www.wilbursmithbooks.com/courtney-family-tree/squadron-leader-michael-shasa-de-thiry-courtney-dfc', 'https://www.thenews.com.pk/magazine/us/1144366-wilbur-smith']"
Power of the Sword Courtney publication 5 Courtney chronological 18,"Smith, Wilbur","[1, ""Centaine de Thiry Courtney Malcomess""]","['https://en.wikipedia.org/wiki/Power_of_the_Sword', 'https://www.wilbursmithbooks.com/courtney-family-tree/lady-anna-courtney-nee-stok', 'https://www.wilbursmithbooks.com/courtney-family-tree/centaine-de-thiry', 'https://www.goodreads.com/book/show/27248901', 'https://www.wilbursmithbooks.com/books/power-of-the-sword']"
Sound of Thunder Courtney publication 2 Courtney chronological 13,"Smith, Wilbur","[1, ""Ruth""]","['https://en.wikipedia.org/wiki/The_Sound_of_Thunder', 'https://www.wilbursmithbooks.com/books/the-sound-of-thunder', 'https://pecheyponderings.wordpress.com/2015/12/08/sound-of-thunder-courtney-2-by-wilbur-smith/', 'https://www.goodreads.com/book/show/842536', 'https://www.bookey.app/book/sound-of-thunder']"
On Green Dolphin Street,"Faulks, Sebastian","[1, ""Mary van der Linden""]","['https://www.sebastianfaulks.com/book/on-green-dolphin-street/', 'https://judithmckinnon.com/2020/12/18/book-review-on-green-dolphin-street-by-sebastian-faulks/', 'https://www.penguinrandomhouse.com/books/48448/on-green-dolphin-street-by-sebastian-faulks/9780375704567/readers-guide/', 'https://www.goodreads.com/book/show/7479.On_Green_Dolphin_Street', 'https://debrief.commanderbond.net/topic/54981-faulks-non-bond-work/page-1.html']"
Devil in Pinstripes,"Subramanian, Ravi","[1, ""Chanda""]","['http://khagesh-gautam.blogspot.com/2009/12/book-review-devil-in-pinstripes.html', 'https://www.seattlepi.com/lifestyle/blogcritics/article/Book-Review-Devil-in-Pinstripes-by-Ravi-887144.php', 'https://www.mouthshut.com/product-reviews/devil-in-pinstripes-ravi-subramanian-reviews-925591352', 'https://app.thestorygraph.com/book_reviews/fbe4f13e-e9fc-4ce3-a8fe-f65aee3b1224', 'https://mahabore.wordpress.com/2014/02/20/devil-in-pinstripes-ravi-subramanian-book-review/']"
Journey in the Dark,"Flavin, Martin","[1, ""Eileen Wyatt""]","['https://www.goodreads.com/book/show/22045923-journey-in-the-dark', 'https://followingpulitzer.wordpress.com/2016/02/16/1944-journey-in-the-dark-by-martin-flavin/', 'https://pulitzernovels.wordpress.com/2016/07/25/1944-journey-in-the-dark/', 'https://greatbooksguy.com/2022/07/15/thoughts-on-martin-flavins-journey-in-the-dark/', 'https://en.wikipedia.org/wiki/Martin_Flavin']"
Human Traces,"Faulks, Sebastian","[1, ""Sonia""]","['https://www.sebastianfaulks.com/book/human-traces/', 'https://createdtoread.com/book-review-human-traces-by-sebastian-faulks/', 'https://www.thebookseller.com/news/are-you-sure-faulks-scepticism-male-authors-writing-female-characters-1273876', 'https://nicoandamysliterarykitchen.wordpress.com/2017/08/18/failed-visionaries-sebastian-faulkss-human-traces-2005/', 'https://www.goodreads.com/book/show/20647913-human-traces']"
Day by Day Armageddon Day by Day Armageddon 1,"Bourne, J.L.","[0, """"]","['https://www.goodreads.com/book/show/74821.Day_by_Day_Armageddon', 'https://shepherd.com/best-books/zombie-apocalypse-featuring-strong-heroines', 'https://www.librarycat.org/lib/HenriMoreaux/item/95778677', 'https://www.barnesandnoble.com/w/day-by-day-armageddon-j-l-bourne/1100214985', 'https://nerdblitz.com/2020/02/26/day-by-day-armageddon-review/']"
The Alexandria Link Cotton Malone 2,"Berry, Steve","[1, ""Cassiopeia Vitt""]","['https://steveberry.org/books/the-alexandria-link/', 'https://app.thestorygraph.com/book_reviews/b11d972c-b18e-442d-8bb4-249983ee1812?page=8', 'https://spyguysandgals.com/sgShowChar.aspx?id=826', 'https://steveberry.org/books/series/cotton-malone-series/', 'https://booksrun.com/9780739365731-the-alexandria-link-a-novel']"
The Man of Property The Forsyte Chronicles 1,"Galsworthy, John","[1, ""Irene Heron Forsyte""]","['https://en.wikipedia.org/wiki/The_Forsyte_Saga', 'https://heavenali.wordpress.com/2015/01/07/the-man-of-property-john-galsworthy-1906/', 'http://www.learn-english-network.org/books/forsytesaga/forsytesaga.htm', 'https://www.ebsco.com/research-starters/literature-and-writing/forsyte-saga-analysis-major-characters', 'https://rohanmaitzen.com/2017/08/07/bitter-waters-john-galsworthy-the-man-of-property/']"
Unearthly Unearthly 1,"Hand, Cynthia","[1, ""Clara Gardner""]","['https://www.goodreads.com/book/show/7488244-unearthly', 'https://en.wikipedia.org/wiki/Unearthly', 'http://www.booknerdsacrossamerica.com/2011/02/in-beginning-theres-boy-standing-in.html', 'https://stacksexceedlifeexpectancy.com/2017/04/28/series-you-should-check-out-unearthly-series-by-cynthia-hand/', 'https://www.booksandsensibility.com/2012/03/book-review-unearthly-by-cynthia-hand.html/']"
From Doon With Death Inspector Wexford 1,"Rendell, Ruth","[0, """"]","['https://bloodymurder.wordpress.com/2016/03/04/from-doon-with-death-1964-by-ruth-rendell/', 'https://www.youtube.com/watch?v=Z2O0QRoXU8Y', 'http://www.ireid.co.uk/Books04.html', 'https://www.ebsco.com/research-starters/literature-and-writing/ruth-rendell', 'http://www.crimesegments.com/2015/05/according-to-guardian-ruth-rendells.html']"
Love in the Afternoon The Hathaways 5,"Kleypas, Lisa","[1, ""Beatrix Hathaway""]","['https://www.goodreads.com/book/show/7491418-love-in-the-afternoon', 'https://www.goodreads.com/book/show/8389483-love-in-the-afternoon', 'https://www.aboutthatstory.com/2020/04/book-review-love-in-afternoon-hathaways.html', 'https://www.romance.io/books/545525158c7d2383163d8e78/love-in-the-afternoon-lisa-kleypas', 'https://bookhype.com/book/show/915748d1-aade-4e85-be36-fc4529e5184b/love-in-the-afternoon']"
Promises Coda 1,"Sexton, Marie","[0, """"]","['https://www.goodreads.com/book/show/7493186-promises', 'https://lovebytesreviews.com/2019/05/15/new-re-release-review-promises-coda-1-by-marie-sexton/', 'https://www.goodreads.com/author/quotes/3292500.Marie_Sexton', 'https://caprichosbooks.com/book/9781644054048', 'https://www.idcrawl.com/jared-self']"
Suzannes Diary for Nicholas,"Patterson, James","[1, ""Katie Wilkinson""]","['https://quizlet.com/185348878/suzannes-diary-for-nicholas-flash-cards/', 'https://mhspinion.com/opinion/2019/09/25/suzannes-diary-for-nicholas-provides-a-captivating-story/', 'https://www.imdb.com/title/tt0430652/', 'https://jhsiess.com/book-review-suzannes-diary-for-nicholas/', 'https://www.encyclopedia.com/arts/educational-magazines/suzannes-diary-nicholas']"
Five Go Off in a Caravan Famous Five 5,"Blyton, Enid","[1, ""George""]","['https://en.wikipedia.org/wiki/Five_Go_Off_in_a_Caravan', 'https://bookbrief.io/books/five-go-off-in-a-caravan-enid-blyton/character-analysis', 'https://en.wikipedia.org/wiki/The_Famous_Five', 'https://www.enidblytonsociety.co.uk/forums/viewtopic.php?t=5907&start=75', 'https://kids.kiddle.co/Five_Go_Off_in_a_Caravan']"
Five Run Away Together Famous Five 3,"Blyton, Enid","[1, ""George Kirrin""]","['https://en.wikipedia.org/wiki/Five_Run_Away_Together', 'https://worldofblyton.com/tag/five-run-away-together/', 'https://www.enidblyton.net/famous-five/meet-the-characters.html', 'https://www.enidblytonsociety.co.uk/forums/viewtopic.php?f=4&t=9575&sid=47c373984d5af6be973bfb8d0a0d2faf&start=15', 'https://eduindex.org/2021/06/29/exploring-gender-in-enid-blytons-famous-five/']"
The Magic Faraway Tree The Faraway Tree 2,"Blyton, Enid","[1, ""Bessie""]","['https://www.goodreads.com/book/show/74998.The_Magic_Faraway_Tree', 'https://www.risingshadow.net/book/19082-the-folk-of-the-faraway-tree', 'https://www.goodreads.com/list/book/74998?page=3', 'https://luminouslibro.com/2023/04/', 'https://www.youtube.com/watch?v=7xQQG5SRByI']"
The Long Song,"Levy, Andrea","[1, ""July""]","['https://thebookerprizes.com/the-booker-library/features/reading-guide-the-long-song-by-andrea-levy', 'https://en.wikipedia.org/wiki/The_Long_Song', 'https://readingtheend.com/2011/11/30/review-the-long-song-andrea-levy/', 'https://theasylum.wordpress.com/2010/10/11/andrea-levy-the-long-song/', 'https://rohanmaitzen.com/2020/04/14/every-likkle-ting-andrea-levy-the-long-song/']"
The Secret Island Secret Series 1,"Blyton, Enid","[1, ""Peggy Arnold""]","['https://s.gr-assets.com/book/show/75003.The_Secret_Island', 'https://www.goodreads.com/book/show/75003.The_Secret_Island', 'https://www.goodreads.com/characters/5257-nora', 'https://www.fadedpage.com/showbook.php?pid=20190613', 'https://www.fadedpage.com/topdownloads.php?mode=title&period=today']"
The Romanov Prophecy,"Berry, Steve","[1, ""Akalina Petrovna""]","['https://steveberry.org/books/the-romanov-prophecy/', 'https://www.goodreads.com/book/show/75020.The_Romanov_Prophecy', 'https://kapediaries.com/2015/11/28/just-finished-the-romanov-prophecy-by-steve-berry/', 'http://www.publishersweekly.com/9780345460059', 'https://www.scholieren.com/verslag/boekverslag-engels-the-romanov-prophecy-door-steve-berry']"
